timestamp,source,label,mean_velocity,max_velocity,std_velocity,mean_acceleration,max_acceleration,std_acceleration,mean_jerk,max_jerk,std_jerk,range_x_left_wrist,range_y_left_wrist,range_x_right_wrist,range_y_right_wrist,range_x_left_ankle,range_y_left_ankle,range_x_right_ankle,range_y_right_ankle,lw_x0,lw_y0,lw_x1,lw_y1,lw_dx,lw_dy,lw_y0_minus_sh,lw_y0_minus_hip,lw_y1_minus_sh,lw_y1_minus_hip,lw_path_len,lw_straight,rw_x0,rw_y0,rw_x1,rw_y1,rw_dx,rw_dy,rw_y0_minus_sh,rw_y0_minus_hip,rw_y1_minus_sh,rw_y1_minus_hip,rw_path_len,rw_straight,la_x0,la_y0,la_x1,la_y1,la_dx,la_dy,la_y0_minus_sh,la_y0_minus_hip,la_y1_minus_sh,la_y1_minus_hip,la_path_len,la_straight,ra_x0,ra_y0,ra_x1,ra_y1,ra_dx,ra_dy,ra_y0_minus_sh,ra_y0_minus_hip,ra_y1_minus_sh,ra_y1_minus_hip,ra_path_len,ra_straight,wrist_y_diff_start,wrist_y_diff_end
2025-05-18_22-35-34,2025-05-18_22-35-34_float_003,float,21.040453413321313,73.47811807015594,13.920115138996518,274.9437595614102,678.2986237868237,144.03113018456634,4258.922210532176,10542.501949848776,2115.2916123158766,0.2837615908639405,0.45478148117911427,2.0127797927341278,3.8354225876704864,0.2780440558893889,1.3558859125245282,2.210798561540602,1.6801102550852023,0.9727412920836902,-0.4885403759185895,1.0269500110273437,-0.15774110890973442,0.05420871894365353,0.3307992670088551,2.221851664798701,-0.4885403759185895,2.5526509318075563,-0.15774110890973442,1.3857237179865174,0.24190354923060267,-0.8944073141078486,-1.072437525012362,1.0346926281763087,-4.7158753935280835,1.9290999422841573,-3.6434378685157216,1.6379545157049287,-1.072437525012362,-2.005483352810793,-4.7158753935280835,6.368211881692265,0.6473761578890996,0.0014715010141529534,3.8667934802511126,-0.20650097103508366,4.145467197362147,-0.2079724720492366,0.2786737171110345,6.577185520968403,3.8667934802511126,6.855859238079438,4.145467197362147,4.449522000718812,0.07814849290483407,-0.4399292501903751,3.546303169569955,-2.548007113627433,3.050154013714457,-2.1080778634370576,-0.4961491558554978,6.256695210287246,3.546303169569955,5.760546054431748,3.050154013714457,5.450000078518095,0.39737189517169225,-0.5838971490937723,-4.558134284618349
2025-05-18_22-35-34,2025-05-18_22-35-34_float_004,float,26.78352556652917,69.52237769508847,13.096085390936482,343.4464489567318,1074.057523594994,173.92140698136376,5533.24978162249,17139.587034142372,2795.9007770472977,0.19164182750993541,0.4058947863422018,2.3757916716967586,4.172530324464586,0.27890380108311064,1.0638842877187096,2.2189077336461405,2.1599178272204003,1.0092380394558764,-0.2980477804970739,1.004650373781099,-0.08291069517573851,-0.004587665674777419,0.2151370853213354,2.5049965838534543,-0.2980477804970739,2.72013366917479,-0.08291069517573851,1.4925068306819973,0.14417756070843454,-1.082760574409642,-0.15333183561253763,0.9785747959466041,-3.9050468034359533,2.0613353703562463,-3.751714967823416,2.649712528737991,-0.15333183561253763,-1.102002439085425,-3.9050468034359533,6.58211110368509,0.6503550053358358,-0.054100235034689914,4.266882167843251,-0.18817182423140866,3.4620185132065546,-0.13407158919671874,-0.8048636546366965,7.069926532193779,4.266882167843251,6.265062877557083,3.4620185132065546,3.4614396480495517,0.2357267315877005,-0.563407588225964,3.9552277691004765,-2.4647223994146805,2.159641268040512,-1.9013148111887164,-1.7955865010599643,6.758272133451005,3.9552277691004765,4.96268563239104,2.159641268040512,5.21213690350743,0.5017467635423795,0.1447159448845363,-3.822136108260215
2025-05-18_22-35-34,2025-05-18_22-35-34_float_005,float,22.336054868137506,53.463774248148646,10.069480191216963,291.2612322277654,711.3124789325076,126.96915787992798,4939.640083837234,12724.189776225152,2308.159090673408,0.25078234865793736,0.4073565138107043,2.2211790574044463,4.293149052508366,0.3184197733395865,1.6043206779467836,2.264053390826075,2.1431137159652645,1.1351865152886862,-0.3747752993818711,1.0996177871798094,0.007327778916147307,-0.03556872810887679,0.38210307829801843,2.378435809810055,-0.3747752993818711,2.7605388881080732,0.007327778916147307,1.324723058918498,0.28968695985803516,-1.1068991800099661,-0.3853565557777978,0.9108857254818206,-4.601961866045066,2.0177849054917867,-4.216605310267268,2.367854553414128,-0.3853565557777978,-1.84875075685314,-4.601961866045066,6.2914262471644244,0.7429998015759572,0.11019071357741,4.751093469409388,-0.1955161028404325,4.07719243715694,-0.3057068164178425,-0.6739010322524477,7.504304578601314,4.751093469409388,6.830403546348866,4.07719243715694,3.7082241304720664,0.19955630323405024,-0.647959902181587,4.540109448192079,-2.606028907083304,2.590808424880321,-1.9580690049017169,-1.949301023311758,7.293320557384005,4.540109448192079,5.344019534072247,2.590808424880321,5.460670286705529,0.5059699000559108,-0.01058125639592672,-4.609289644961214
2025-05-18_22-35-34,2025-05-18_22-35-34_float_006,float,19.481454631815264,54.24838268293898,8.925221241106215,258.18114443651626,613.900369548645,114.38724532893373,4294.308379271808,10677.509526306103,1864.6645328866696,0.32740138361789584,0.5220091362872926,2.249396501789902,2.7077145208897355,0.291703179838568,1.367310746056293,1.425936021627742,2.10761071127551,1.1763729672662717,-0.27472573020487295,0.8489715836483759,-0.045065776088608456,-0.32740138361789584,0.2296599541162645,2.80266542337329,-0.27472573020487295,3.0323253774895544,-0.045065776088608456,1.6109269739996808,0.24825407898285284,-0.7859955559965179,-0.7256678255084766,0.6945508458237462,-3.1612183005200456,1.480546401820264,-2.435550475011569,2.3517233280696863,-0.7256678255084766,-0.08382714694188254,-3.1612183005200456,5.39594572729315,0.5282206152140572,-0.053215453971734314,4.356549443952838,-0.15939940524816404,3.2164636378038907,-0.10618395127642972,-1.1400858061489476,7.433940597531001,4.356549443952838,6.293854791382054,3.2164636378038907,3.1408058987479954,0.3645624666454996,-0.6659197480797371,4.2884554635127685,-1.8844686367167167,2.4057666395488706,-1.2185488886369797,-1.882688823963898,7.365846617090932,4.2884554635127685,5.483157793127034,2.4057666395488706,4.225083845106833,0.5307889009407094,-0.4509420953036037,-3.116152524431437
2025-05-18_22-35-34,2025-05-18_22-35-34_float_008,float,25.811807792345313,67.55703905220211,14.000031125782499,324.88902547969616,1042.3520082672237,182.4388047720313,5537.233941956327,15449.450383004485,2939.225835550129,0.539608378670621,0.29708309984616643,2.475180361463721,4.363441460349158,0.3784528953106253,1.438536281407333,2.657558424290132,1.6476543715063654,1.08223899920276,-0.30270937627175953,1.4497600711201137,-0.10778640048941242,0.36752107191735384,0.19492297578234713,2.662165789474578,-0.30270937627175953,2.8570887652569255,-0.10778640048941242,1.45333399534689,0.28624725436975784,-1.126152677774873,-1.1221624834432973,1.1831564209415144,-5.17945967418201,2.3093090987163873,-4.057297190738713,1.8427126823030404,-1.1221624834432973,-2.2145845084356726,-5.17945967418201,6.41006750737263,0.7283020614428224,0.002461137984374012,4.3211095111938285,-0.246812809866656,4.732227984485142,-0.24927394785103,0.4111184732913138,7.285984676940166,4.3211095111938285,7.69710315023148,4.732227984485142,3.6929462015677514,0.13019056462182868,-0.6591368121393462,4.13759666754504,-3.1536920380307,2.8717398579321394,-2.4945552258913537,-1.2658568096129006,7.102471833291378,4.13759666754504,5.836615023678477,2.8717398579321394,5.036567245290617,0.5554091946605716,-0.8194531071715377,-5.071673273692598
2025-05-18_22-35-34,2025-05-18_22-35-34_float_009,float,25.72458807974568,55.856881308495126,12.32034840973671,342.89862415680693,728.1657648975519,147.1480637969804,5562.610533443102,12772.733462226213,2431.1613619827467,0.5443355739515982,0.34492011793108285,2.640522280660159,5.366333989462565,0.4641087942681255,1.5313634208238702,2.657399060884853,1.9170889997363254,1.1787871085391775,-0.33366769737853763,1.4558386860956527,-0.0821928390784685,0.27705157755647525,0.2514748583000691,2.718414533752467,-0.33366769737853763,2.9698893920525364,-0.0821928390784685,1.6032047277599402,0.23338377493352466,-1.0877989904258436,-0.23536394782164693,1.2192776169771888,-5.260073234534958,2.307076607403032,-5.0247092867133105,2.816718283309358,-0.23536394782164693,-2.207991003403953,-5.260073234534958,7.836488726791333,0.7055509467070835,0.07555499325608998,4.81753043655387,-0.2529144900282984,4.729718157126589,-0.3284694832843884,-0.08781227942728087,7.8696126676848746,4.81753043655387,7.781800388257594,4.729718157126589,4.481301246536058,0.07587186933716887,-0.6540460259405699,4.666774758170142,-2.959599341692935,2.9348606693962966,-2.3055533157523653,-1.7319140887738453,7.7188569893011465,4.666774758170142,5.986942900527302,2.9348606693962966,5.872371812357384,0.4910438296822959,0.0983037495568907,-5.17788039545649
2025-05-18_22-35-34,2025-05-18_22-35-34_float_010,float,25.995075367892472,75.65431711680333,10.878807078901787,328.83347528303347,913.731289865356,169.38358506115614,5030.332627799016,13573.855516224246,2241.813842854061,0.502704460542138,0.4485880095103246,2.3669439131116956,5.3113257334584425,0.4434966168433757,1.4043020952679215,2.8265056778960984,1.9184748516358656,1.1360099842887639,-0.31058128083010456,1.449535438939618,-0.1238037947950017,0.31352545465085413,0.18677748603510286,2.780979969571503,-0.31058128083010456,2.9677574556066055,-0.1238037947950017,1.7281810308793764,0.2111722553196061,-1.0480668666799768,-0.20131336879622228,1.1363450863356432,-5.393907384177197,2.18441195301562,-5.192594015380975,2.890247881605385,-0.20131336879622228,-2.3023461337755897,-5.393907384177197,7.115384559737716,0.791714758259549,0.10291710364466305,4.668859792522118,-0.2511082788338471,4.868753476385191,-0.3540253824785102,0.19989368386307316,7.760421042923725,4.668859792522118,7.960314726786798,4.868753476385191,4.123258251338177,0.09860175981048461,-0.6487938498508232,4.595689875870475,-3.153940293597226,2.6902700465530387,-2.505146443746403,-1.9054198293174363,7.687251126272082,4.595689875870475,5.781831296954646,2.6902700465530387,6.059476931438795,0.5194244998116049,0.10926791203388228,-5.270103589382195
2025-05-18_22-35-34,2025-05-18_22-35-34_punch_001,punch,25.177392755590763,95.64481827929723,16.320812885865326,297.2626028533657,1607.1031025130576,248.39487895496038,4655.81442067,16390.59527031142,3165.8462317633525,1.8766310065129552,1.5399073038998572,0.844780407707285,0.5360676544352824,0.2851509597670517,3.2914912691980422,0.6724177725110849,3.1697230912705496,1.117352092953318,-0.5573431598767473,1.1471708665575382,-0.9432848765819937,0.02981877360422014,-0.38594171670524635,1.7727116870656832,-0.5573431598767473,1.3867699703604368,-0.9432848765819937,6.59962905031562,0.05865359012285176,-0.977213499361765,-0.42762951044261477,-1.1185547026966345,-0.12464317047808415,-0.14134120333486944,0.3029863399645306,1.9024253364998156,-0.42762951044261477,2.2054116764643465,-0.12464317047808415,2.8069618746911846,0.11910822862884532,0.24620132723989355,4.643468230980197,0.21333887647564356,4.678991760226394,-0.032862450764249984,0.03552352924619662,6.973523077922628,4.643468230980197,7.009046607168824,4.678991760226394,7.626509702839784,0.006345338632649615,-0.5333954431296397,4.496827319905647,-0.31035117988999067,4.358646718288811,0.22304426323964904,-0.13818060161683654,6.826882166848078,4.496827319905647,6.688701565231241,4.358646718288811,7.790119446962221,0.033680969543945456,0.12971364943413255,0.8186417061039095
2025-05-18_22-35-34,2025-05-18_22-35-34_punch_002,punch,25.79665982144638,72.07487213572657,15.624912800048348,329.13170561152964,893.1953932713178,205.19518906312396,5421.73588024402,15363.060951843949,3340.457215977801,1.7782449890143903,2.034500138739428,1.051663548860977,0.5483453432927873,0.9184026688863633,3.003042888637503,0.8005991031359623,2.682184527464989,0.41025902744782466,-1.857230427113588,0.811163777122651,-1.5733634078255005,0.4009047496748263,0.28386701928808744,0.4300830464109331,-1.857230427113588,0.7139500656990205,-1.5733634078255005,7.288032379629264,0.06740202733459809,-0.626755618287477,-0.07117148504941938,-0.8146573116714423,-0.33914831238102994,-0.18790169338396534,-0.26797682733161055,2.2161419884751017,-0.07117148504941938,1.9481651611434911,-0.33914831238102994,2.729112794861901,0.11992535472705938,0.2917809960646593,2.8762015664617215,0.38422164329049835,3.95575679380085,0.09244064722583906,1.0795552273391285,5.163515039986242,2.8762015664617215,6.243070267325371,3.95575679380085,7.921135981874414,0.1367866649771321,-0.04069349818832369,2.734584645497725,-0.4829388365554529,3.373257396042428,-0.4422453383671292,0.638672750544703,5.0218981190222465,2.734584645497725,5.660570869566949,3.373257396042428,7.331870854947119,0.10595415914720195,1.7860589420641686,1.2342150954444706
2025-05-18_22-35-34,2025-05-18_22-35-34_punch_004,punch,27.99724552231257,68.07019103962801,16.428355595790975,317.2701793583122,889.7216530319936,188.62545417919446,5160.792735171245,15345.987681760409,3053.7080432079756,1.9052698169560136,2.191820219851521,0.835689624424826,0.5610065155067996,0.5925364486554016,3.4798441280131702,0.5353793365730899,2.454717372190409,1.0626233897610653,-0.7781114806680585,0.9771655096722756,-0.6253334005581527,-0.08545788008878974,0.1527780801099058,1.3318106563394474,-0.7781114806680585,1.484588736449353,-0.6253334005581527,8.6958667983946,0.020130807769847797,-1.1887156721382488,-0.41535630428820675,-1.1218767853478695,-0.20133177345848305,0.0668388867903793,0.2140245308297237,1.6945658327192992,-0.41535630428820675,1.908590363549023,-0.20133177345848305,2.9136681154706086,0.07695402939345646,0.5166314084478967,4.9448785121353485,0.5172773194741568,4.448671963659594,0.0006459110262601042,-0.4962065484757545,7.054800649142854,4.9448785121353485,6.5585941006671,4.448671963659594,10.065918077040973,0.04929574878505907,-0.3762029192058552,4.008288742383355,-0.2761980833991436,4.091900581639906,0.1000048358067116,0.0836118392565508,6.118210879390861,4.008288742383355,6.201822718647412,4.091900581639906,8.474136017350114,0.015382454129626145,0.3627551763798517,0.4240016270996696
